model;type;price;km;location;year;link
Audi A3;Sportback 1,5 TFSI S Line S Tronic 150HK 5d 7g Aut.;3277;17.000;Tørring;2020;https://www.biltorvet.dk/bil/audi/a3/sportback-1-5-tfsi-s-line-s-tronic-150hk-5d-7g-aut/1736134
Audi A3;Sportback 2,0 TFSI Sport Limited Edition S Tronic 190HK 5d 7g Aut.;329900;52.000;Silkeborg;2019;https://www.biltorvet.dk/bil/audi/a3/sportback-2-0-tfsi-sport-limited-edition-s-tronic-190hk-5d-7g-aut/1749031
Audi RS 4;4,2 FSi Avant quattro S-tr.;270000;99.000;Ribe;2013;https://www.biltorvet.dk/bil/audi/rs-4/4-2-fsi-avant-quattro-s-tr/1770452
Audi A4;2,0 TFSi 190 Sport Avant S-tr.;289800;102.000;Næstved;2016;https://www.biltorvet.dk/bil/audi/a4/2-0-tfsi-190-sport-avant-s-tr/1775818
Audi S5;Sportback 3,0 TFSI Quat S Tron 333HK 5d 7g Aut.;319900;195.000;Struer;2013;https://www.biltorvet.dk/bil/audi/s5/sportback-3-0-tfsi-quat-s-tron-333hk-5d-7g-aut/1580136
Audi A3;1,4 TFSi 150 Ambiente Sportback S-tr.;229900;53.000;Them;2016;https://www.biltorvet.dk/bil/audi/a3/1-4-tfsi-150-ambiente-sportback-s-tr/1667610
Audi A4;1,8 TFSi 170 S-line Avant Multitr.;229900;143.000;Kolding;2013;https://www.biltorvet.dk/bil/audi/a4/1-8-tfsi-170-s-line-avant-multitr/1731747
Audi TT;2,0 TFSi 230 S-line Coupé quattro S-tr.;429900;109.000;Svenstrup;2014;https://www.biltorvet.dk/bil/audi/tt/2-0-tfsi-230-s-line-coupe-quattro-s-tr/1625603
Audi A5;2,0 TFSi 190 Sport Coupé S-tr.;429900;82.000;Svenstrup;2017;https://www.biltorvet.dk/bil/audi/a5/2-0-tfsi-190-sport-coupe-s-tr/1723272
Audi TT;Roadster 2,0 T FSI Tiptr. 200HK Cabr. 6g Aut.;169800;251.000;Jelling;2008;https://www.biltorvet.dk/bil/audi/tt/roadster-2-0-t-fsi-tiptr--200hk-cabr--6g-aut/1041788
Audi A3;Sportback 1,4 TFSI Ambiente 5-dørs 122HK Stc;169900;47.000;Ringe;2013;https://www.biltorvet.dk/bil/audi/a3/sportback-1-4-tfsi-ambiente-5-doers-122hk-stc/1343197
Audi S5;3,0 TFSI Quat S Tron 333HK Cabr. 7g Aut.;498800;102.000;Greve;2014;https://www.biltorvet.dk/bil/audi/s5/3-0-tfsi-quat-s-tron-333hk-cabr--7g-aut/1436262
Audi S7;Sportback 4,0 TFSI Quat S Tron 420HK 5d 7g Aut.;649700;141.000;Ribe;2013;https://www.biltorvet.dk/bil/audi/s7/sportback-4-0-tfsi-quat-s-tron-420hk-5d-7g-aut/1436895
Audi R8;Spyder 4,2 V8 FSI Quat S Tron 430HK Cabr. 7g Aut.;562500;69.000;Aalborg;2014;https://www.biltorvet.dk/bil/audi/r8/spyder-4-2-v8-fsi-quat-s-tron-430hk-cabr--7g-aut/1472686
Audi A6;2,0 TFSi 252 S-line Avant S-tr.;419700;142.000;Nørresundby;2015;https://www.biltorvet.dk/bil/audi/a6/2-0-tfsi-252-s-line-avant-s-tr/1591410
Audi S3;Sportback 2,0 TFSI Quat S Tron 300HK 5d 6g Aut.;399900;84.000;Tørring;2016;https://www.biltorvet.dk/bil/audi/s3/sportback-2-0-tfsi-quat-s-tron-300hk-5d-6g-aut/1602778
Audi S3;Sportback 2,0 TFSI Quat S Tron 300HK 5d 6g Aut.;3981;84.000;Tørring;2016;https://www.biltorvet.dk/bil/audi/s3/sportback-2-0-tfsi-quat-s-tron-300hk-5d-6g-aut/1602801
Audi A3;1,5 TFSi 150 Sport Cabriolet S-tr.;349900;64.000;Taastrup;2018;https://www.biltorvet.dk/bil/audi/a3/1-5-tfsi-150-sport-cabriolet-s-tr/1616690
Audi A5;2,0 TFSi 190 Sport Sportback S-tr.;414900;35.000;Køge;2018;https://www.biltorvet.dk/bil/audi/a5/2-0-tfsi-190-sport-sportback-s-tr/1629202
Audi A5;2,0 TFSi 190 Sport Sportback S-tr.;399900;59.000;Taastrup;2018;https://www.biltorvet.dk/bil/audi/a5/2-0-tfsi-190-sport-sportback-s-tr/1630580
Audi A3;40 TFSi Sport Limited Sportback S-tr.;328880;15.000;Silkeborg;2019;https://www.biltorvet.dk/bil/audi/a3/40-tfsi-sport-limited-sportback-s-tr/1632249
Audi A3;Sportback 1,0 TFSI S Tronic 116HK 5d 7g Aut.;257500;22.000;Tørring;2019;https://www.biltorvet.dk/bil/audi/a3/sportback-1-0-tfsi-s-tronic-116hk-5d-7g-aut/1633689
Audi A3;Sportback 1,0 TFSI S Tronic 116HK 5d 7g Aut.;2572;22.000;Tørring;2019;https://www.biltorvet.dk/bil/audi/a3/sportback-1-0-tfsi-s-tronic-116hk-5d-7g-aut/1633691
Audi RS 3;2,5 TFSi quattro S-tr.;330000;45.000;Albertslund;2018;https://www.biltorvet.dk/bil/audi/rs-3/2-5-tfsi-quattro-s-tr/1638745
Audi R8;5,2 FSi Plus Coupé quattro S-tr.;450000;75.000;Dragør;2013;https://www.biltorvet.dk/bil/audi/r8/5-2-fsi-plus-coupe-quattro-s-tr/1643765
Audi A4;40 TFSi Sport Prestige Avant S-tr;359900;28.000;Brøndby;2019;https://www.biltorvet.dk/bil/audi/a4/40-tfsi-sport-prestige-avant-s-tr/1645386
Audi A4;Avant 2,0 TFSI S Tronic 190HK Stc 7g Aut.;317500;37.000;Tørring;2018;https://www.biltorvet.dk/bil/audi/a4/avant-2-0-tfsi-s-tronic-190hk-stc-7g-aut/1645487
Audi A4;Avant 2,0 TFSI Sport Prestige Tour S Tronic 190HK Stc 7g Aut.;352500;19.000;Tørring;2019;https://www.biltorvet.dk/bil/audi/a4/avant-2-0-tfsi-sport-prestige-tour-s-tronic-190hk-stc-7g-aut/1649366
Audi A3;1,4 TFSi 122 Ambition Sportback S-tr.;179900;116.000;Sakskøbing;2013;https://www.biltorvet.dk/bil/audi/a3/1-4-tfsi-122-ambition-sportback--s-tr/1653537
Audi A4;2,0 TFSi 190 Sport Avant S-tr.;319000;82.000;Esbjerg;2017;https://www.biltorvet.dk/bil/audi/a4/2-0-tfsi-190-sport-avant-s-tr/1656661
Audi A4;Avant 2,0 TFSI Sport Prestige Tour S Tronic 190HK Stc 7g Aut.;3365;19.000;Tørring;2019;https://www.biltorvet.dk/bil/audi/a4/avant-2-0-tfsi-sport-prestige-tour-s-tronic-190hk-stc-7g-aut/1663693
Audi Q5;2,0 TFSi 252 Sport quattro S-tr.;599900;11.000;Varde;2017;https://www.biltorvet.dk/bil/audi/q5/2-0-tfsi-252-sport-quattro-s-tr/1672344
Audi A3;Sportback 1,4 TFSI Ambiente S Tronic 125HK 5d 6g Aut.;89800;167.000;Them;2009;https://www.biltorvet.dk/bil/audi/a3/sportback-1-4-tfsi-ambiente-s-tronic-125hk-5d-6g-aut/1672940
Audi A3;1,2 TFSi 105 Ambiente Sportback S-tr.;118000;117.000;Brøndby Strand;2011;https://www.biltorvet.dk/bil/audi/a3/1-2-tfsi-105-ambiente-sportback-s-tr/1676553
Audi Q2;1,4 TFSI Sport S Tronic 150HK 5d 7g Aut.;289900;54.000;Ballerup;2017;https://www.biltorvet.dk/bil/audi/q2/1-4-tfsi-sport-s-tronic-150hk-5d-7g-aut/1679311
Audi A1;1,0 TFSi 95 Sport Sportback S-tr.;204900;11.000;Grindsted;2018;https://www.biltorvet.dk/bil/audi/a1/1-0-tfsi-95-sport-sportback-s-tr/1683224
Audi A3;1,4 TFSi 150 Ambiente Cabriolet S-tr.;139900;122.000;Hvidovre;2015;https://www.biltorvet.dk/bil/audi/a3/1-4-tfsi-150-ambiente-cabriolet-s-tr/1686225
Audi Q2;35 TFSi Sport Prestige Select S-tr.;294900;29.000;Hjørring;2019;https://www.biltorvet.dk/bil/audi/q2/35-tfsi-sport-prestige-select-s-tr/1687210
Audi RS 4;4,2 FSi Avant quattro S-tr.;290000;75.000;Albertslund;2015;https://www.biltorvet.dk/bil/audi/rs-4/4-2-fsi-avant-quattro-s-tr/1688361
Audi A4;Avant 2,0 TFSI S Tronic 190HK Stc 7g Aut.;3191;37.000;Tørring;2018;https://www.biltorvet.dk/bil/audi/a4/avant-2-0-tfsi-s-tronic-190hk-stc-7g-aut/1690860
Audi Q3;1,5 TFSI Advanced S Tronic 150HK 5d 7g Aut.;399900;34.000;Haarby;2019;https://www.biltorvet.dk/bil/audi/q3/1-5-tfsi-advanced-s-tronic-150hk-5d-7g-aut/1691684
Audi A1;1,0 TFSi 95 Sport Sportback S-tr.;199999;23.000;Hvidovre;2018;https://www.biltorvet.dk/bil/audi/a1/1-0-tfsi-95-sport-sportback-s-tr/1694721
Audi A1;1,4 TFSi 125 Sport Sportback S-tr.;229900;19.000;Egå;2018;https://www.biltorvet.dk/bil/audi/a1/1-4-tfsi-125-sport-sportback-s-tr/1703146
Audi A1;1,4 TFSi 122 Ambition Sportback S-tr.;149900;145.000;Sakskøbing;2014;https://www.biltorvet.dk/bil/audi/a1/1-4-tfsi-122-ambition-sportback-s-tr/1703493
Audi RS 5;4,2 FSi Cabriolet quattro S-tr.;337000;45.000;Albertslund;2015;https://www.biltorvet.dk/bil/audi/rs-5/4-2-fsi-cabriolet-quattro-s-tr/1706709
Audi A3;1,2 TFSi 110 Ambiente Sportback S-tr.;199900;50.000;Slangerup;2016;https://www.biltorvet.dk/bil/audi/a3/1-2-tfsi-110-ambiente-sportback-s-tr/1709127
Audi A5;1,8 TFSi 144 S-line Sportback Multitr.;229700;144.000;Herning;2016;https://www.biltorvet.dk/bil/audi/a5/1-8-tfsi-144-s-line-sportback-multitr/1709283
Audi A1;1,4 TFSi 185 Ambition S-line S-tr.;149800;99.000;Taastrup;2011;https://www.biltorvet.dk/bil/audi/a1/1-4-tfsi-185-ambition-s-line-s-tr/1718941
Audi A5;1,8 TFSi 177 S-line Cabriolet Mult;425000;49.000;Silkeborg;2016;https://www.biltorvet.dk/bil/audi/a5/1-8-tfsi-177-s-line-cabriolet-mult/1720372
Audi A4;Avant 2,0 TFSI Sport Edition Plus S Tronic 190HK Stc 7g Aut.;315000;42.000;Tørring;2018;https://www.biltorvet.dk/bil/audi/a4/avant-2-0-tfsi-sport-edition-plus-s-tronic-190hk-stc-7g-aut/1723300
Audi A4;Avant 2,0 TFSI Sport Edition Plus S Tronic 190HK Stc 7g Aut.;3013;42.000;Tørring;2018;https://www.biltorvet.dk/bil/audi/a4/avant-2-0-tfsi-sport-edition-plus-s-tronic-190hk-stc-7g-aut/1723301
Audi A3;1,0 TFSi 116 Sport Sportback S-tr.;249900;18.000;Søborg;2018;https://www.biltorvet.dk/bil/audi/a3/1-0-tfsi-116-sport-sportback-s-tr/1724019
Audi S3;2,0 TFSI Quat S Tron 310HK Cabr. 7g Aut.;628800;13.239;Greve;2017;https://www.biltorvet.dk/bil/audi/s3/2-0-tfsi-quat-s-tron-310hk-cabr--7g-aut/1729430
Audi A4;Avant 2,0 TFSI Sport S Tronic 190HK Stc 7g Aut.;315000;55.000;Tørring;2018;https://www.biltorvet.dk/bil/audi/a4/avant-2-0-tfsi-sport-s-tronic-190hk-stc-7g-aut/1732327
Audi A4;Avant 2,0 TFSI Sport S Tronic 190HK Stc 7g Aut.;3013;55.000;Tørring;2018;https://www.biltorvet.dk/bil/audi/a4/avant-2-0-tfsi-sport-s-tronic-190hk-stc-7g-aut/1732328
Audi A1;Sportback 1,5 TFSI S Line S Tronic 150HK 5d 7g Aut.;1234;50.000;Hedensted;2017;https://www.biltorvet.dk/bil/audi/a1/sportback-1-5-tfsi-s-line-s-tronic-150hk-5d-7g-aut/1733357
Audi Coupé;S2 2,2 B Turbo 4x4 230HK 3d 6g;100000;10.000;Hedensted;1995;https://www.biltorvet.dk/bil/audi/coupe/s2-2-2-b-turbo-4x4-230hk-3d-6g/1733361
Audi Q2;2,0 TFSI Sport Prestige Quat S Tron 190HK 5d 7g Aut.;1234;10.000;Hedensted;2018;https://www.biltorvet.dk/bil/audi/q2/2-0-tfsi-sport-prestige-quat-s-tron-190hk-5d-7g-aut/1733362
Audi A4 Allroad;2,0 TFSi 211 quattro S-tr.;199900;157.000;Køge;2010;https://www.biltorvet.dk/bil/audi/a4-allroad/2-0-tfsi-211-quattro-s-tr/1735955
Audi A3;35 TFSi Sport Limited Sportback S-tr.;299000;10.000;Bogense;2019;https://www.biltorvet.dk/bil/audi/a3/35-tfsi-sport-limited-sportback-s-tr/1736337
Audi A1;1,4 TFSi 185 Ambition Sportback S-tr.;189900;48.000;Hvidovre;2012;https://www.biltorvet.dk/bil/audi/a1/1-4-tfsi-185-ambition-sportback-s-tr/1736758
Audi A3;Sportback 1,4 TFSI Attraction S Tronic 125HK 5d 6g Aut.;124900;133.000;Græsted;2010;https://www.biltorvet.dk/bil/audi/a3/sportback-1-4-tfsi-attraction-s-tronic-125hk-5d-6g-aut/1740106
Audi A3;Sportback 1,4 TFSI Sport S Tronic 150HK 5d 7g Aut.;210000;125.000;Rønnede;2017;https://www.biltorvet.dk/bil/audi/a3/sportback-1-4-tfsi-sport-s-tronic-150hk-5d-7g-aut/1740428
Audi RS 3;Sportback 2,5 TFSI Quat S Tron 367HK Stc 7g Aut.;699900;57.000;Taastrup;2016;https://www.biltorvet.dk/bil/audi/rs-3/sportback-2-5-tfsi-quat-s-tron-367hk-stc-7g-aut/1744306
Audi A5;2,0 TFSi 190 Sport Sportback S-tr.;359800;68.000;Køge;2017;https://www.biltorvet.dk/bil/audi/a5/2-0-tfsi-190-sport-sportback-s-tr/1746412
Audi A1;1,4 TFSi 185 Ambition S-line S-tr.;149900;105.000;Søborg;2011;https://www.biltorvet.dk/bil/audi/a1/1-4-tfsi-185-ambition-s-line-s-tr/1747401
Audi Q5;2,0 TFSi 252 S-line quattro S-tr.;689900;38.000;Odense;2017;https://www.biltorvet.dk/bil/audi/q5/2-0-tfsi-252-s-line-quattro-s-tr/1750490
Audi A3;1,0 TFSi 116 Sport Sportback S-tr.;239800;58.000;Køge;2018;https://www.biltorvet.dk/bil/audi/a3/1-0-tfsi-116-sport-sportback-s-tr/1751860
Audi A3;1,4 TFSi 150 Ambition Sportback S-tr.;199900;72.000;Aarup;2015;https://www.biltorvet.dk/bil/audi/a3/1-4-tfsi-150-ambition-sportback-s-tr/1752173
Audi TT;2,0 TFSi 230 Coupé quattro S-tr.;189900;94.000;Kalundborg;2015;https://www.biltorvet.dk/bil/audi/tt/2-0-tfsi-230-coupe-quattro-s-tr/1758940
Audi A1;1,4 TFSi 185 Ambition S-line S-tr.;139700;126.000;Vodskov;2011;https://www.biltorvet.dk/bil/audi/a1/1-4-tfsi-185-ambition-s-line-s-tr/1763540
Audi A5;3,2 FSi S-line Coupé quattro Tiptr;149900;277.000;Køge;2008;https://www.biltorvet.dk/bil/audi/a5/3-2-fsi-s-line-coupe-quattro-tiptr/1764087
Audi TT;2,0 TFSi 230 Coupé quattro S-tr.;409900;94.000;Kalundborg;2014;https://www.biltorvet.dk/bil/audi/tt/2-0-tfsi-230-coupe-quattro-s-tr/1765406
Audi A1;1,4 TFSi 125 Sport Sportback S-tr.;219900;48.000;Vejle;2017;https://www.biltorvet.dk/bil/audi/a1/1-4-tfsi-125-sport-sportback-s-tr/1767755
Audi TT;2,0 TFSI Quat S Tron 230HK 2d 6g Aut.;439900;96.000;Greve;2015;https://www.biltorvet.dk/bil/audi/tt/2-0-tfsi-quat-s-tron-230hk-2d-6g-aut/1767981
Audi A6;Avant 1,8 T FSI Ultra S Tronic 190HK Stc 7g Aut.;355000;90.000;Svendborg;2017;https://www.biltorvet.dk/bil/audi/a6/avant-1-8-t-fsi-ultra-s-tronic-190hk-stc-7g-aut/1768250
Audi A5;Sportback 1,8 TFSI Multitr. 144HK 5d 8g Trinl. Gear;249900;122.000;Frederiksværk;2016;https://www.biltorvet.dk/bil/audi/a5/sportback-1-8-tfsi-multitr--144hk-5d-8g-trinl--gear/1770647
Audi Q3;1,4 TFSi 150 Sport Limited S-tr.;299900;90.000;Fredericia;2018;https://www.biltorvet.dk/bil/audi/q3/1-4-tfsi-150-sport-limited-s-tr/1771202
Audi A4;Avant 2,0 TFSI S Tronic 190HK Stc 7g Aut.;329900;47.000;Tørring;2018;https://www.biltorvet.dk/bil/audi/a4/avant-2-0-tfsi-s-tronic-190hk-stc-7g-aut/1772373
Audi A4;Avant 2,0 TFSI S Tronic 190HK Stc 7g Aut.;3191;47.000;Tørring;2018;https://www.biltorvet.dk/bil/audi/a4/avant-2-0-tfsi-s-tronic-190hk-stc-7g-aut/1772374
Audi A5;1,8 TFSi 144 S-line Sportback Multitr.;249900;137.000;Taastrup;2016;https://www.biltorvet.dk/bil/audi/a5/1-8-tfsi-144-s-line-sportback-multitr/1773524
Audi A3;2,0 TFSi 190 Sport Sportback quattro S-tr.;299000;83.000;Næstved;2018;https://www.biltorvet.dk/bil/audi/a3/2-0-tfsi-190-sport-sportback-quattro-s-tr/1775214
Audi A3;1,5 TFSi 150 Sport Sportback S-tr.;269700;28.000;Viborg;2018;https://www.biltorvet.dk/bil/audi/a3/1-5-tfsi-150-sport-sportback-s-tr/1776565
Audi A4;1,4 TFSi 150 S-line Sport Avant;279989;128.000;Esbjerg;2017;https://www.biltorvet.dk/bil/audi/a4/1-4-tfsi-150-s-line-sport-avant/1776905
Audi A4;Avant 2,0 TFSI Sport S Tronic 190HK Stc 7g Aut.;299900;113.000;Tørring;2018;https://www.biltorvet.dk/bil/audi/a4/avant-2-0-tfsi-sport-s-tronic-190hk-stc-7g-aut/1777093
Audi A4;Avant 2,0 TFSI Sport S Tronic 190HK Stc 7g Aut.;2837;113.000;Tørring;2018;https://www.biltorvet.dk/bil/audi/a4/avant-2-0-tfsi-sport-s-tronic-190hk-stc-7g-aut/1777094
Audi Q2;35 TFSi Sport Prestige Select S-tr.;349000;15.000;Ikast;2020;https://www.biltorvet.dk/bil/audi/q2/35-tfsi-sport-prestige-select-s-tr/1779396
Audi A3;1,4 TFSi 150 Ambition Cabriolet S-tr.;249800;141.000;Ballerup;2015;https://www.biltorvet.dk/bil/audi/a3/1-4-tfsi-150-ambition-cabriolet-s-tr/1779420
Audi A5;1,8 TFSi 170 S-line Sportback Multitr.;279900;69.000;Nørresundby;2015;https://www.biltorvet.dk/bil/audi/a5/1-8-tfsi-170-s-line-sportback-multitr/1779492
Audi A3;1,4 TFSi 125 Ambition Cabriolet S-tr.;259800;66.000;Køge;2015;https://www.biltorvet.dk/bil/audi/a3/1-4-tfsi-125-ambition-cabriolet-s-tr/1709775
Audi A3;Sportback 2,0 TFSI Sport Limited Edition Quat S Tron 190HK 5d 7g Aut.;349900;24.408;Silkeborg;2020;https://www.biltorvet.dk/bil/audi/a3/sportback-2-0-tfsi-sport-limited-edition-quat-s-tron-190hk-5d-7g-aut/1688393
Porsche 924;2,0 Targa;89900;-;Nørresundby;1976;https://www.biltorvet.dk/bil/porsche/924/2-0-targa/1626645
Skoda Octavia;1,4 TSI Elegance 140HK 5d 6g;139000;140.000;Nykøbing F;2014;https://www.biltorvet.dk/bil/skoda/octavia/1-4-tsi-elegance-140hk-5d-6g/1407599
BMW 430i;2,0 Gran Coupé aut.;399900;29.000;Daugård;2018;https://www.biltorvet.dk/bil/bmw/430i/2-0-gran-coupe-aut/1463081
Audi A4;1,6;12900;320.000;Bagsværd;2001;https://www.biltorvet.dk/bil/audi/a4/1-6/1741339
Audi A4;2,0 TFSi 180;134800;111.000;Bording;2010;https://www.biltorvet.dk/bil/audi/a4/2-0-tfsi-180/1647972
Audi A6;2,4 V6 Multitr.;99800;128.000;Bording;2007;https://www.biltorvet.dk/bil/audi/a6/2-4-v6-multitr/1756092
Audi A6;2,4 V6;49900;292.000;Odense;2004;https://www.biltorvet.dk/bil/audi/a6/2-4-v6/1718573
Audi A3;1,6 Attraction Sportback;54900;276.000;Bagsværd;2006;https://www.biltorvet.dk/bil/audi/a3/1-6-attraction-sportback/1731065
Audi A6;2,4 V6 Avant;47500;297.000;Glostrup;2005;https://www.biltorvet.dk/bil/audi/a6/2-4-v6-avant/1760724
Audi A6;2,0 TFSi;64900;277.000;Bagsværd;2008;https://www.biltorvet.dk/bil/audi/a6/2-0-tfsi/1769486
Audi A6;2,8 FSi Multitr.;177900;197.000;Odense;2011;https://www.biltorvet.dk/bil/audi/a6/2-8-fsi-multitr/1773548
Audi A3;1,6 Ambiente;9800;219.000;Taastrup;2002;https://www.biltorvet.dk/bil/audi/a3/1-6-ambiente/1778589
Audi A3;1,8 TFSi Ambiente Sportback;99800;136.000;Bording;2009;https://www.biltorvet.dk/bil/audi/a3/1-8-tfsi-ambiente-sportback/1640083
Audi A4;3,0 V6 Cabriolet Multitr.;129900;178.000;Holbæk;2005;https://www.biltorvet.dk/bil/audi/a4/3-0-v6-cabriolet-multitr/1752015
Audi A5;2,0 TFSi 180 Cabriolet Multitr.;229900;135.000;Silkeborg;2009;https://www.biltorvet.dk/bil/audi/a5/2-0-tfsi-180-cabriolet-multitr/1761264
Audi A3;30 TFSi Sport Sportback S-tr.;269900;49.000;Vejle Øst;2019;https://www.biltorvet.dk/bil/audi/a3/30-tfsi-sport-sportback-s-tr/1683298
Audi S6;4,0 TFSi Avant quattro S-tr.;349900;228.000;Vinderup;2012;https://www.biltorvet.dk/bil/audi/s6/4-0-tfsi-avant-quattro-s-tr/1627124
Audi S6;5,2 FSi quattro Tiptr.;160000;201.000;Vinderup;2007;https://www.biltorvet.dk/bil/audi/s6/5-2-fsi-quattro-tiptr/1627111
Audi A5;2,0 TFSi 225 Cabriolet Multitr.;429900;63.000;Slagelse;2015;https://www.biltorvet.dk/bil/audi/a5/2-0-tfsi-225-cabriolet-multitr/1710198
Audi A3;1,4 TFSi 125 Ambition;219000;62.000;Rødovre;2016;https://www.biltorvet.dk/bil/audi/a3/1-4-tfsi-125-ambition/1733326
Audi A6;2,8 FSi Avant Multitr.;199900;186.000;Vinderup;2011;https://www.biltorvet.dk/bil/audi/a6/2-8-fsi-avant-multitr/1734836
Audi A5;1,8 TFSi 170 Coupé;136900;252.000;Vamdrup;2012;https://www.biltorvet.dk/bil/audi/a5/1-8-tfsi-170-coupe/1741946
Audi A5;2,0 TFSi 180 Sportback;109900;221.000;Odense;2010;https://www.biltorvet.dk/bil/audi/a5/2-0-tfsi-180-sportback/1746599
Audi A8;6,0 W12 quattro Tiptr. lang;329999;172.000;Rødovre;2005;https://www.biltorvet.dk/bil/audi/a8/6-0-w12-quattro-tiptr--lang/1753194
Audi A4;1,8 T 163 Cabriolet Multitr.;144900;227.000;Fredericia;2008;https://www.biltorvet.dk/bil/audi/a4/1-8-t-163-cabriolet-multitr/1770521
Audi A4;1,8 TFSi 160 Avant;99900;158.000;Bagsværd;2009;https://www.biltorvet.dk/bil/audi/a4/1-8-tfsi-160-avant/1774616
Audi A3;1,4 TFSi 150 Ambiente Cabriolet;240000;82.000;Rødovre;2016;https://www.biltorvet.dk/bil/audi/a3/1-4-tfsi-150-ambiente-cabriolet/1778506
Audi A4;1,8 TFSi 120 S-line Avant;199900;60.000;Køge;2015;https://www.biltorvet.dk/bil/audi/a4/1-8-tfsi-120-s-line-avant/1652939
Audi A3;1,5 TFSi 150 Sport Cabriolet S-tr.;369900;49.000;Holbæk;2018;https://www.biltorvet.dk/bil/audi/a3/1-5-tfsi-150-sport-cabriolet-s-tr/1760939
Audi A4;2,0 TFSi 190 Sport Avant S-tr.;309900;86.000;Vejle Øst;2018;https://www.biltorvet.dk/bil/audi/a4/2-0-tfsi-190-sport-avant-s-tr/1715074
Audi Q5;2,0 TFSi 211 quattro S-tr.;229900;159.000;Vinderup;2011;https://www.biltorvet.dk/bil/audi/q5/2-0-tfsi-211-quattro-s-tr/1627142
Audi S5;3,0 TFSi Cabriolet quattro S-tr.;349900;174.000;Vamdrup;2011;https://www.biltorvet.dk/bil/audi/s5/3-0-tfsi-cabriolet-quattro-s-tr/1690224
Audi A4;40 TFSi Prestige Avant S-tr.;400000;8.000;Rødovre;2020;https://www.biltorvet.dk/bil/audi/a4/40-tfsi-prestige-avant-s-tr/1746246
Audi A1;1,4 TFSi 185 Ambition Sportback S-tr.;174900;99.000;Viborg;2013;https://www.biltorvet.dk/bil/audi/a1/1-4-tfsi-185-ambition-sportback-s-tr/1637571
Audi A5;2,0 TFSi 190 Sport Sportback S-tr.;360000;78.000;Rødovre;2017;https://www.biltorvet.dk/bil/audi/a5/2-0-tfsi-190-sport-sportback-s-tr/1715738
Audi A1;1,4 TFSi 185 Ambition S-line S-tr.;159999;134.000;Odense;2013;https://www.biltorvet.dk/bil/audi/a1/1-4-tfsi-185-ambition-s-line-s-tr/1730025
Audi A1;1,4 TFSi 122 Ambition Sportback S-tr.;149900;99.000;Vamdrup;2014;https://www.biltorvet.dk/bil/audi/a1/1-4-tfsi-122-ambition-sportback-s-tr/1731823
Audi A3;1,8 TFSi 180 Ambiente Sportback S-tr.;197900;87.000;Fredericia;2015;https://www.biltorvet.dk/bil/audi/a3/1-8-tfsi-180-ambiente-sportback--s-tr/1760805
