model;type;price;km;location;year;link
Audi A4;2,0 TDi 190 Avant S-tr.;289900;136.000;Fredericia;2018;https://www.biltorvet.dk/bil/audi/a4/2-0-tdi-190-avant-s-tr/1760145
Audi A3;1,6 TDi Ambition S-tr.;149900;198.000;Silkeborg;2014;https://www.biltorvet.dk/bil/audi/a3/1-6-tdi-ambition-s-tr/1761342
Audi A7;3,0 TDi 218 Sportback S-tr.;399900;161.000;Søndersø;2016;https://www.biltorvet.dk/bil/audi/a7/3-0-tdi-218-sportback-s-tr/1762070
Audi Q5;3,0 TDi 245 quattro S-tr.;349800;178.000;Kjellerup;2013;https://www.biltorvet.dk/bil/audi/q5/3-0-tdi-245-quattro-s-tr/1762274
Audi A4;2,0 TDi 136 S-line;159700;143.000;Gislinge;2014;https://www.biltorvet.dk/bil/audi/a4/2-0-tdi-136-s-line/1763501
Audi Q5;3,0 TDi 245 quattro S-tr.;259700;172.000;Vodskov;2013;https://www.biltorvet.dk/bil/audi/q5/3-0-tdi-245-quattro-s-tr/1763570
Audi A4;2,0 TDi 150 Sport S-tr.;249900;172.000;Hornsyld;2017;https://www.biltorvet.dk/bil/audi/a4/2-0-tdi-150-sport-s-tr/1764445
Audi A7;Sportback 3,0 TDI Multitr. 204HK 4d 6g Aut.;239700;277.000;Vejen;2012;https://www.biltorvet.dk/bil/audi/a7/sportback-3-0-tdi-multitr--204hk-4d-6g-aut/1765477
Audi Q3;2,0 TDi 150 S-tr.;267000;111.000;Fredericia;2018;https://www.biltorvet.dk/bil/audi/q3/2-0-tdi-150-s-tr/1765810
Audi A4;2,0 TDi 177 S-line;144800;178.000;Farum;2014;https://www.biltorvet.dk/bil/audi/a4/2-0-tdi-177-s-line/1766199
Audi A3;2,0 TDi Ambiente Sportback S-tr.;64700;279.000;Vodskov;2009;https://www.biltorvet.dk/bil/audi/a3/2-0-tdi-ambiente-sportback-s-tr/1766772
Audi A4;2,0 TDi 150 Avant S-tr.;279800;142.000;Ribe;2018;https://www.biltorvet.dk/bil/audi/a4/2-0-tdi-150-avant-s-tr/1768563
Audi Q2;1,6 TDi 116 Sport S-tr.;244880;89.000;Silkeborg;2018;https://www.biltorvet.dk/bil/audi/q2/1-6-tdi-116-sport-s-tr/1769456
Audi A4;40 TDi Sport Avant S-tr.;369900;73.000;Fredericia;2019;https://www.biltorvet.dk/bil/audi/a4/40-tdi-sport-avant-s-tr/1769963
Audi Q2;1,6 TDi 116 Sport S-tr.;259900;75.000;Holstebro;2017;https://www.biltorvet.dk/bil/audi/q2/1-6-tdi-116-sport-s-tr/1770179
Audi A5;2,0 TDi 190 Sportback S-tr.;299900;179.000;Fredericia;2017;https://www.biltorvet.dk/bil/audi/a5/2-0-tdi-190-sportback-s-tr/1771126
Audi A3;1,6 TDi Ambiente Sportback S-tr.;72700;278.000;Vodskov;2012;https://www.biltorvet.dk/bil/audi/a3/1-6-tdi-ambiente-sportback-s-tr/1771473
Audi Q5;3,0 TDi 240 quattro S-tr.;129900;349.000;Silkeborg;2010;https://www.biltorvet.dk/bil/audi/q5/3-0-tdi-240-quattro-s-tr/1772193
Audi A4;2,0 TDi 150 S-line Multitr.;219900;134.000;Brørup;2015;https://www.biltorvet.dk/bil/audi/a4/2-0-tdi-150-s-line-multitr/1772483
Audi A3;2,0 TDi 150 Sport S-tr.;289900;52.000;Viborg;2018;https://www.biltorvet.dk/bil/audi/a3/2-0-tdi-150-sport-s-tr/1772669
Audi A6;2,0 TDi 190 Ultra S-tr.;317000;107.000;Taastrup;2016;https://www.biltorvet.dk/bil/audi/a6/2-0-tdi-190-ultra-s-tr/1774401
Audi A4;2,0 TDi 136 S-line Avant;159800;131.000;Ballerup;2014;https://www.biltorvet.dk/bil/audi/a4/2-0-tdi-136-s-line-avant/1778857
Audi A4;2,0 TDi 150 Avant S-tr.;314900;13.000;Nørresundby;2016;https://www.biltorvet.dk/bil/audi/a4/2-0-tdi-150-avant-s-tr/1778964
Audi A6;2,0 TDi 190 Ultra S-tr.;279900;86.000;Odense;2015;https://www.biltorvet.dk/bil/audi/a6/2-0-tdi-190-ultra-s-tr/1778408
Audi A6;3,0 TDi 218 S-tr.;349900;152.000;Ishøj;2017;https://www.biltorvet.dk/bil/audi/a6/3-0-tdi-218-s-tr/1761873
Audi A3;2,0 TDi 150 Sport S-tr.;259900;68.000;Ishøj;2018;https://www.biltorvet.dk/bil/audi/a3/2-0-tdi-150-sport-s-tr/1773511
Audi Q5;2,0 TDi 190 quattro S-tr.;484900;71.000;Hjørring;2018;https://www.biltorvet.dk/bil/audi/q5/2-0-tdi-190-quattro-s-tr/1779785
Audi A6;3,0 TDi 204 quattro S-tr.;179900;253.000;Randers;2014;https://www.biltorvet.dk/bil/audi/a6/3-0-tdi-204-quattro-s-tr/1709736
Audi A6;3,0 TDi 218 Avant S-tr.;309900;172.000;Hedensted;2018;https://www.biltorvet.dk/bil/audi/a6/3-0-tdi-218-avant-s-tr/1779584
Audi A4;2,0 TDi 190 Sport Avant S-tr.;349900;76.000;Vojens;2017;https://www.biltorvet.dk/bil/audi/a4/2-0-tdi-190-sport-avant-s-tr/1389315
Audi A7;Sportback 3,0 biturbo TDI Quattro Tiptr. 313HK 4d 8g Aut.;4395;202.000;Tørring;2013;https://www.biltorvet.dk/bil/audi/a7/sportback-3-0-biturbo-tdi-quattro-tiptr--313hk-4d-8g-aut/1548362
Audi A6;2,0 TDi 190 S-line Avant S-tr.;359900;72.000;Varde;2016;https://www.biltorvet.dk/bil/audi/a6/2-0-tdi-190-s-line-avant-s-tr/1581966
Audi A4;2,0 TDi 150 Sport Avant S-tr.;234800;150.000;Vejle;2017;https://www.biltorvet.dk/bil/audi/a4/2-0-tdi-150-sport-avant-s-tr/1629373
Audi Q2;1,6 TDI Sport S Tronic 116HK 5d 7g Aut.;257500;71.000;Tørring;2018;https://www.biltorvet.dk/bil/audi/q2/1-6-tdi-sport-s-tronic-116hk-5d-7g-aut/1650071
Audi A4;Avant 2,0 TDI S Tronic 190HK Stc 7g Aut.;265000;167.000;Tørring;2018;https://www.biltorvet.dk/bil/audi/a4/avant-2-0-tdi-s-tronic-190hk-stc-7g-aut/1663866
Audi A4;Avant 2,0 TDI S Tronic 190HK Stc 7g Aut.;2837;167.000;Tørring;2018;https://www.biltorvet.dk/bil/audi/a4/avant-2-0-tdi-s-tronic-190hk-stc-7g-aut/1663872
Audi Q3;2,0 TDi 177 S-line quattro S-tr.;249500;103.000;Vejle Øst;2012;https://www.biltorvet.dk/bil/audi/q3/2-0-tdi-177-s-line-quattro-s-tr/1664944
Audi Q5;2,0 TDi 177 S-line quattro S-tr.;329900;67.000;Varde;2013;https://www.biltorvet.dk/bil/audi/q5/2-0-tdi-177-s-line-quattro-s-tr/1664980
Audi A6;3,0 TDi 320 S-line Avant quattro Tiptr.;479900;86.000;Varde;2016;https://www.biltorvet.dk/bil/audi/a6/3-0-tdi-320-s-line-avant-quattro-tiptr/1666158
Audi A7;3,0 TDi 204 Sportback quattro S-tr.;304500;175.000;Tønder;2012;https://www.biltorvet.dk/bil/audi/a7/3-0-tdi-204-sportback-quattro-s-tr/1670952
Audi Q7;3,0 TDi 272 S-line quattro Tiptr.;859900;62.000;Varde;2018;https://www.biltorvet.dk/bil/audi/q7/3-0-tdi-272-s-line-quattro-tiptr/1679389
Audi Q7;3,0 TDi 272 S-line quattro Tiptr.;879900;42.000;Varde;2018;https://www.biltorvet.dk/bil/audi/q7/3-0-tdi-272-s-line-quattro-tiptr/1683203
Audi Q2;1,6 TDI Sport S Tronic 116HK 5d 7g Aut.;2572;71.000;Tørring;2018;https://www.biltorvet.dk/bil/audi/q2/1-6-tdi-sport-s-tronic-116hk-5d-7g-aut/1688748
Audi A6;3,0 TDi 313 S-line Avant quattro Tiptr.;369500;165.000;Silkeborg;2013;https://www.biltorvet.dk/bil/audi/a6/3-0-tdi-313-s-line-avant-quattro-tiptr/1692134
Audi A6 Allroad;3,0 TDi 245 quattro S-tr.;230000;186.000;København;2013;https://www.biltorvet.dk/bil/audi/a6-allroad/3-0-tdi-245-quattro-s-tr/1708504
Audi A5;2,0 TDi 150 S-line Sportback Multitr.;264900;96.000;Kolding;2015;https://www.biltorvet.dk/bil/audi/a5/2-0-tdi-150-s-line-sportback-multitr/1709584
Audi A4;2,0 TDi 190 Sport Avant S-tr.;329900;75.000;Grindsted;2016;https://www.biltorvet.dk/bil/audi/a4/2-0-tdi-190-sport-avant-s-tr/1715618
Audi Q5;2,0 TDi 190 Sport quattro S-tr.;469800;79.000;Thisted;2018;https://www.biltorvet.dk/bil/audi/q5/2-0-tdi-190-sport-quattro-s-tr/1722053
Audi A4 Allroad;2,0 TDi 190 quattro S-tr.;419900;72.000;København;2018;https://www.biltorvet.dk/bil/audi/a4-allroad/2-0-tdi-190-quattro-s-tr/1722727
Audi Q3;2,0 TDi 184 S-line quattro S-tr.;309900;125.000;Varde;2016;https://www.biltorvet.dk/bil/audi/q3/2-0-tdi-184-s-line-quattro-s-tr/1726476
Audi A4;2,0 TDi 150 S-line Avant S-tr.;314800;135.000;Køge;2017;https://www.biltorvet.dk/bil/audi/a4/2-0-tdi-150-s-line-avant-s-tr/1730793
Audi Q3;2,0 TDi 140 S-line quattro S-tr.;229900;157.000;Them;2014;https://www.biltorvet.dk/bil/audi/q3/2-0-tdi-140-s-line-quattro-s-tr/1735823
Audi A3;1,6 TDi 116 Sport Sportback S-tr.;244900;89.000;Køge;2018;https://www.biltorvet.dk/bil/audi/a3/1-6-tdi-116-sport-sportback-s-tr/1736218
Audi A5;Sportback 2,0 TDI Sport S Tronic 190HK 5d 7g Aut.;3541;86.000;Tørring;2018;https://www.biltorvet.dk/bil/audi/a5/sportback-2-0-tdi-sport-s-tronic-190hk-5d-7g-aut/1737365
Audi Q5;2,0 TDi 190 S-line quattro S-tr.;579900;88.000;Odense;2017;https://www.biltorvet.dk/bil/audi/q5/2-0-tdi-190-s-line-quattro-s-tr/1740262
Audi A3;2,0 TDi 150 Ambition Sportback S-tr.;183000;111.000;Havdrup;2014;https://www.biltorvet.dk/bil/audi/a3/2-0-tdi-150-ambition-sportback-s-tr/1740379
Audi A6 Allroad;3,0 TDi 272 quattro S-tr.;524800;134.000;Silkeborg;2017;https://www.biltorvet.dk/bil/audi/a6-allroad/3-0-tdi-272-quattro-s-tr/1740807
Audi A4;2,0 TDi 190 Sport Avant S-tr.;289800;170.000;Kjellerup;2016;https://www.biltorvet.dk/bil/audi/a4/2-0-tdi-190-sport-avant-s-tr/1741710
Audi Q5;2,0 TDi 190 Sport quattro S-tr.;519900;99.000;Grindsted;2018;https://www.biltorvet.dk/bil/audi/q5/2-0-tdi-190-sport-quattro-s-tr/1742702
Audi A7;3,0 TDi 245 Sportback quattro S-tr.;289900;180.000;Varde;2012;https://www.biltorvet.dk/bil/audi/a7/3-0-tdi-245-sportback-quattro-s-tr/1745717
Audi A6;3,0 TDI Sport Prestige Quattro Tiptr. 286HK 8g Trinl. Gear;569900;54.000;Taastrup;2018;https://www.biltorvet.dk/bil/audi/a6/3-0-tdi-sport-prestige-quattro-tiptr--286hk-8g-trinl--gear/1745898
Audi A4;2,0 TDi 177 S-line Avant Multitr.;189900;158.000;Hillerød;2013;https://www.biltorvet.dk/bil/audi/a4/2-0-tdi-177-s-line-avant-multitr/1750616
Audi A4;3,0 TDi 218 Sport Avant S-tr.;399800;85.000;Bramming;2017;https://www.biltorvet.dk/bil/audi/a4/3-0-tdi-218-sport-avant-s-tr/1752525
Audi Q7;3,0 TDi 272 S-line quattro Tiptr. 7prs;729900;155.000;Fredericia;2016;https://www.biltorvet.dk/bil/audi/q7/3-0-tdi-272-s-line-quattro-tiptr--7prs/1761681
Audi A4;Avant 2,0 TDI Sport Edition Plus S Tronic 190HK Stc 7g Aut.;2661;106.000;Tørring;2018;https://www.biltorvet.dk/bil/audi/a4/avant-2-0-tdi-sport-edition-plus-s-tronic-190hk-stc-7g-aut/1769862
Audi A6;2,0 TDi 190 Ultra Avant S-tr.;329900;118.000;Vejle;2017;https://www.biltorvet.dk/bil/audi/a6/2-0-tdi-190-ultra-avant-s-tr/1772333
Audi A6;3,0 TDi S-line Avant quattro Tiptr;49900;315.000;Ans By;2007;https://www.biltorvet.dk/bil/audi/a6/3-0-tdi-s-line-avant-quattro-tiptr/1776529
Audi A5;Sportback 2,0 TDI Sport S Tronic 190HK 5d 7g Aut.;3629;64.000;Tørring;2018;https://www.biltorvet.dk/bil/audi/a5/sportback-2-0-tdi-sport-s-tronic-190hk-5d-7g-aut/1777429
Audi Q5;2,0 TDi 190 Sport quattro S-tr.;649900;61.000;Varde;2018;https://www.biltorvet.dk/bil/audi/q5/2-0-tdi-190-sport-quattro-s-tr/1779120
Audi Q5;2,0 TDi 190 S-line quattro S-tr.;629900;72.000;Svenstrup;2017;https://www.biltorvet.dk/bil/audi/q5/2-0-tdi-190-s-line-quattro-s-tr/1625619
Audi A5;2,0 TDi 190 S-line Coupé quattro S-tr.;379900;78.000;Svenstrup;2016;https://www.biltorvet.dk/bil/audi/a5/2-0-tdi-190-s-line-coupe-quattro-s-tr/1714303
Audi A4;Avant 2,0 TDI Sport Edition Plus S Tronic 190HK Stc 7g Aut.;299900;122.000;Struer;2016;https://www.biltorvet.dk/bil/audi/a4/avant-2-0-tdi-sport-edition-plus-s-tronic-190hk-stc-7g-aut/1600208
Audi A6;Avant 2,0 TDI Ultra S Tronic 190HK Stc 7g Aut.;359900;102.000;Struer;2016;https://www.biltorvet.dk/bil/audi/a6/avant-2-0-tdi-ultra-s-tronic-190hk-stc-7g-aut/1605869
Audi Q7;3,0 TDi 272 S-line quattro Tiptr. 7prs;1025000;47.000;Varde;2018;https://www.biltorvet.dk/bil/audi/q7/3-0-tdi-272-s-line-quattro-tiptr--7prs/1698864
Audi A6;2,0 TDi 190 Ultra Avant S-tr.;339800;112.000;Kjellerup;2015;https://www.biltorvet.dk/bil/audi/a6/2-0-tdi-190-ultra-avant-s-tr/1756746
Audi Q7;3,0 TDi 272 S-line quattro Tiptr. 7prs;979800;70.000;Bramming;2018;https://www.biltorvet.dk/bil/audi/q7/3-0-tdi-272-s-line-quattro-tiptr--7prs/1762481
Audi A5;2,0 TDi 190 S-line Sportback S-tr.;499900;76.000;Svenstrup;2018;https://www.biltorvet.dk/bil/audi/a5/2-0-tdi-190-s-line-sportback-s-tr/1625606
Audi A6;Avant 3,0 biturbo TDI Quattro Tiptr. 320HK Stc 8g Aut.;498900;134.000;Struer;2017;https://www.biltorvet.dk/bil/audi/a6/avant-3-0-biturbo-tdi-quattro-tiptr--320hk-stc-8g-aut/1643834
Audi Q7;3,0 TDi 272 S-line quattro Tiptr. 7prs;854800;94.000;Esbjerg;2018;https://www.biltorvet.dk/bil/audi/q7/3-0-tdi-272-s-line-quattro-tiptr--7prs/1765071
Audi A6;3,0 TDi 320 S-line Avant quattro Tiptr.;449895;86.000;Glostrup;2015;https://www.biltorvet.dk/bil/audi/a6/3-0-tdi-320-s-line-avant-quattro-tiptr/1772949
Audi A3;Sportback 1,6 TDI Sport Limited Edition S Tronic 116HK 5d 7g Aut.;289800;30.000;Nørre Snede;2019;https://www.biltorvet.dk/bil/audi/a3/sportback-1-6-tdi-sport-limited-edition-s-tronic-116hk-5d-7g-aut/1602474
Audi A6;3,0 TDi 218 S-line Avant S-tr.;479900;120.000;Svenstrup;2018;https://www.biltorvet.dk/bil/audi/a6/3-0-tdi-218-s-line-avant-s-tr/1625614
Audi A4;Avant 2,0 TDI S Tronic 190HK Stc 7g Aut.;279800;116.000;Nørre Snede;2018;https://www.biltorvet.dk/bil/audi/a4/avant-2-0-tdi-s-tronic-190hk-stc-7g-aut/1734009
Audi A4;Avant 2,0 TDI Sport S Tronic 150HK Stc 7g Aut.;289800;124.000;Nørre Snede;2017;https://www.biltorvet.dk/bil/audi/a4/avant-2-0-tdi-sport-s-tronic-150hk-stc-7g-aut/1741373
Audi A6;2,0 TDi 190 Ultra S-line Avant S-tr.;489900;25.000;Svenstrup;2018;https://www.biltorvet.dk/bil/audi/a6/2-0-tdi-190-ultra-s-line-avant-s-tr/1770201
Audi A4;Avant 2,0 TDI D Sport Edition Plus S Tronic 190HK Stc 7g Aut.;325000;46.000;Tørring;2018;https://www.biltorvet.dk/bil/audi/a4/avant-2-0-tdi-d-sport-edition-plus-s-tronic-190hk-stc-7g-aut/1732705
Audi A3;Sportback 1,6 TDI DPF Ambition S Tronic 105HK Stc Aut.;104900;155.000;Ribe;2011;https://www.biltorvet.dk/bil/audi/a3/sportback-1-6-tdi-dpf-ambition-s-tronic-105hk-stc-aut/730783
Audi Q7;4,2 TDI DPF Quattro Tiptr. 340HK 5d 6g Aut.;399000;113.000;Karrebæksminde;2010;https://www.biltorvet.dk/bil/audi/q7/4-2-tdi-dpf-quattro-tiptr--340hk-5d-6g-aut/936438
Audi A6;3,0 TDi 204 S-line Avant Multitr.;319900;113.000;Svenstrup;2013;https://www.biltorvet.dk/bil/audi/a6/3-0-tdi-204-s-line-avant-multitr/1105571
Audi Q3;2,0 TDi 177 S-line quattro S-tr.;269900;145.000;Svenstrup;2012;https://www.biltorvet.dk/bil/audi/q3/2-0-tdi-177-s-line-quattro-s-tr/1105582
Audi A5;2,0 TDi 177 S-line Sportback Multitr.;249900;136.000;Svenstrup;2013;https://www.biltorvet.dk/bil/audi/a5/2-0-tdi-177-s-line-sportback-multitr/1105590
Audi A5;3,0 TDi 245 Coupé quattro S-tr.;257000;270.000;Vodskov;2012;https://www.biltorvet.dk/bil/audi/a5/3-0-tdi-245-coupe-quattro-s-tr/1117022
Audi A4;Avant 2,0 TDI Multitr. 150HK Stc 8g Trinl. Gear;249900;82.955;Ribe;2015;https://www.biltorvet.dk/bil/audi/a4/avant-2-0-tdi-multitr--150hk-stc-8g-trinl--gear/1198401
Audi A7;Sportback 3,0 TDI Quat S Tron 245HK 4d 7g Aut.;389800;70.000;Ribe;2014;https://www.biltorvet.dk/bil/audi/a7/sportback-3-0-tdi-quat-s-tron-245hk-4d-7g-aut/1275778
Audi A4;2,0 TDi 190 Sport Avant S-tr.;389900;42.000;Vojens;2017;https://www.biltorvet.dk/bil/audi/a4/2-0-tdi-190-sport-avant-s-tr/1334988
Audi A6;3,0 TDi 245 Avant quattro S-tr.;349900;76.000;Vojens;2013;https://www.biltorvet.dk/bil/audi/a6/3-0-tdi-245-avant-quattro-s-tr/1348254
Audi A4;Avant 3,0 TDI Sport S Tronic 218HK Stc 7g Aut.;429800;113.000;Ribe;2018;https://www.biltorvet.dk/bil/audi/a4/avant-3-0-tdi-sport-s-tronic-218hk-stc-7g-aut/1372888
Audi A4;2,0 TDi 190 Sport Avant quattro S-tr.;349900;53.000;Ikast;2016;https://www.biltorvet.dk/bil/audi/a4/2-0-tdi-190-sport-avant-quattro-s-tr/1440402
Audi A4;Avant 3,0 TDI Sport S Tronic 218HK Stc 7g Aut.;314900;115.000;Spentrup;2016;https://www.biltorvet.dk/bil/audi/a4/avant-3-0-tdi-sport-s-tronic-218hk-stc-7g-aut/1450931
Audi Q2;1,6 TDI Sport S Tronic 116HK 5d 7g Aut.;309800;5.000;Ribe;2019;https://www.biltorvet.dk/bil/audi/q2/1-6-tdi-sport-s-tronic-116hk-5d-7g-aut/1491289
Audi A4;2,0 TDi 190 S-line Avant S-tr.;299900;128.000;Struer;2016;https://www.biltorvet.dk/bil/audi/a4/2-0-tdi-190-s-line-avant-s-tr/1524616
Audi A5;3,0 TDi 240 Cabriolet quattro S-tr;249900;182.000;Hørsholm;2010;https://www.biltorvet.dk/bil/audi/a5/3-0-tdi-240-cabriolet-quattro-s-tr/1531732
Audi A6;Avant 3,0 TDI S Tronic 218HK Stc 7g Aut.;272500;175.000;Tørring;2017;https://www.biltorvet.dk/bil/audi/a6/avant-3-0-tdi-s-tronic-218hk-stc-7g-aut/1539663
Audi A6;Avant 3,0 TDI S Tronic 218HK Stc 7g Aut.;2837;175.000;Tørring;2017;https://www.biltorvet.dk/bil/audi/a6/avant-3-0-tdi-s-tronic-218hk-stc-7g-aut/1539687
Audi A3;2,0 TDi 150 Sport Sportback S-tr.;189800;150.000;Vallensbæk;2016;https://www.biltorvet.dk/bil/audi/a3/2-0-tdi-150-sport-sportback-s-tr/1543926
Audi A6;3,0 TDi 245 Avant quattro S-tr.;259900;165.000;Køge;2012;https://www.biltorvet.dk/bil/audi/a6/3-0-tdi-245-avant-quattro-s-tr/1544866
Audi A4;3,0 TDi 272 S-line Avant quattro Tiptr.;499900;93.000;Odense;2017;https://www.biltorvet.dk/bil/audi/a4/3-0-tdi-272-s-line-avant-quattro-tiptr/1564515
Audi A6;Avant 3,0 biturbo TDI Competition Quattro Tiptr. 313HK Stc;399900;176.404;Skærbæk;2013;https://www.biltorvet.dk/bil/audi/a6/avant-3-0-biturbo-tdi-competition-quattro-tiptr--313hk-stc/1567774
Audi A6;3,0 TDi 272 Avant quattro S-tr.;439900;93.000;Varde;2015;https://www.biltorvet.dk/bil/audi/a6/3-0-tdi-272-avant-quattro-s-tr/1568953
Audi A6;Avant 2,7 TDI DPF Multitr. 180HK Stc Trinl. Gear;45000;360.000;Tørring;2006;https://www.biltorvet.dk/bil/audi/a6/avant-2-7-tdi-dpf-multitr--180hk-stc-trinl--gear/1573835
Audi A4;2,0 TDi 150 Sport Avant S-tr.;269900;112.000;Ishøj;2017;https://www.biltorvet.dk/bil/audi/a4/2-0-tdi-150-sport-avant-s-tr/1581776
Audi Q5;2,0 TDI Quat S Tron 190HK 5d 7g Aut.;580000;53.000;Nakskov;2018;https://www.biltorvet.dk/bil/audi/q5/2-0-tdi-quat-s-tron-190hk-5d-7g-aut/1598315
Audi A5;3,0 TDi 204 S-line Sportback Multitr.;309900;126.000;Hørsholm;2014;https://www.biltorvet.dk/bil/audi/a5/3-0-tdi-204-s-line-sportback-multitr/1603932
Audi A4;2,0 TDi 150 S-line Avant Multitr.;169900;156.000;Silkeborg;2015;https://www.biltorvet.dk/bil/audi/a4/2-0-tdi-150-s-line-avant-multitr/1613510
Audi Q5;2,0 TDi 190 S-line quattro S-tr.;699900;27.000;Silkeborg;2017;https://www.biltorvet.dk/bil/audi/q5/2-0-tdi-190-s-line-quattro-s-tr/1616417
Audi Q5;2,0 TDi 190 S-line quattro S-tr.;599321;80.000;Farsø;2017;https://www.biltorvet.dk/bil/audi/q5/2-0-tdi-190-s-line-quattro-s-tr/1619219
Audi A5;3,0 TDi 245 Sportback quattro S-tr.;269900;81.000;Holstebro;2013;https://www.biltorvet.dk/bil/audi/a5/3-0-tdi-245-sportback-quattro-s-tr/1621147
Audi A6;2,0 TDi 190 Ultra Avant S-tr.;309800;117.000;Vejle;2016;https://www.biltorvet.dk/bil/audi/a6/2-0-tdi-190-ultra-avant-s-tr/1623659
Audi A5;Sportback 2,0 TDI Sport S Tronic 190HK 5d 7g Aut.;362500;58.000;Tørring;2018;https://www.biltorvet.dk/bil/audi/a5/sportback-2-0-tdi-sport-s-tronic-190hk-5d-7g-aut/1624593
Audi Q5;2,0 TDI Sport Quat S Tron 190HK 5d 7g Aut.;442500;69.000;Tørring;2018;https://www.biltorvet.dk/bil/audi/q5/2-0-tdi-sport-quat-s-tron-190hk-5d-7g-aut/1624638
Audi A6;3,0 TDi 218 S-line Avant quattro S-tr.;359900;211.000;Svenstrup;2015;https://www.biltorvet.dk/bil/audi/a6/3-0-tdi-218-s-line-avant-quattro-s-tr/1625596
Audi A6;45 TDi S-line Avant quattro Tiptr;639900;134.000;Svenstrup;2019;https://www.biltorvet.dk/bil/audi/a6/45-tdi-s-line-avant-quattro-tiptr/1625609
Audi A6;2,0 TDi 190 Ultra S-line Avant S-tr.;355780;75.000;Hillerød;2017;https://www.biltorvet.dk/bil/audi/a6/2-0-tdi-190-ultra-s-line-avant-s-tr/1626111
Audi A5;3,0 TDi 240 Cabriolet quattro S-tr;209800;245.000;Birkerød;2010;https://www.biltorvet.dk/bil/audi/a5/3-0-tdi-240-cabriolet-quattro-s-tr/1626558
Audi A4;2,0 TDi 150 Sport Avant S-tr.;239500;109.000;Slagelse;2017;https://www.biltorvet.dk/bil/audi/a4/2-0-tdi-150-sport-avant-s-tr/1628863
Audi A6;2,0 TDi 190 Ultra Avant quattro S-tr;406900;95.000;Viby;2017;https://www.biltorvet.dk/bil/audi/a6/2-0-tdi-190-ultra-avant-quattro-s-tr/1634496
Audi A6;Avant 2,0 TDI Sport S Tronic 204HK Stc 7g Aut.;580000;38.237;Køge;2020;https://www.biltorvet.dk/bil/audi/a6/avant-2-0-tdi-sport-s-tronic-204hk-stc-7g-aut/1636776
Audi A4;40 TDi S-line Avant S-tr.;459900;33.000;Brøndby;2020;https://www.biltorvet.dk/bil/audi/a4/40-tdi-s-line-avant-s-tr/1637880
Audi A6;2,0 TDi 190 Ultra Avant S-tr.;329900;94.000;Vejle;2017;https://www.biltorvet.dk/bil/audi/a6/2-0-tdi-190-ultra-avant-s-tr/1638318
Audi A5;2,0 TDi 190 Sportback quattro S-tr.;399000;53.000;Rødovre;2017;https://www.biltorvet.dk/bil/audi/a5/2-0-tdi-190-sportback-quattro-s-tr/1639357
Audi Q7;3,0 TDi 272 S-line quattro Tiptr.;849900;48.000;Sulsted;2017;https://www.biltorvet.dk/bil/audi/q7/3-0-tdi-272-s-line-quattro-tiptr/1639694
Audi A4;2,0 TDi 190 Sport Avant quattro S-tr.;319800;119.000;Skærbæk;2017;https://www.biltorvet.dk/bil/audi/a4/2-0-tdi-190-sport-avant-quattro-s-tr/1641239
Audi Q5;2,0 TDI DPF Quat S Tron 170HK 5d 6g Aut.;177500;215.000;Tørring;2010;https://www.biltorvet.dk/bil/audi/q5/2-0-tdi-dpf-quat-s-tron-170hk-5d-6g-aut/1642646
Audi Q5;2,0 TDi 190 S-line quattro S-tr.;514900;73.000;Randers;2017;https://www.biltorvet.dk/bil/audi/q5/2-0-tdi-190-s-line-quattro-s-tr/1643370
Audi A6;3,0 TDi 320 S-line Avant quattro Tiptr.;549900;107.000;Middelfart;2015;https://www.biltorvet.dk/bil/audi/a6/3-0-tdi-320-s-line-avant-quattro-tiptr/1646458
Audi A6;Avant 2,0 TDI Ultra S Tronic 190HK Stc 7g Aut.;339900;87.000;Tørring;2018;https://www.biltorvet.dk/bil/audi/a6/avant-2-0-tdi-ultra-s-tronic-190hk-stc-7g-aut/1649423
Audi A4;2,0 TDi 150 Sport Avant S-tr.;279800;182.000;Haderslev;2016;https://www.biltorvet.dk/bil/audi/a4/2-0-tdi-150-sport-avant-s-tr/1650517
Audi Q7;3,0 TDi 272 S-line quattro Tiptr.;719500;121.000;Nørresundby;2016;https://www.biltorvet.dk/bil/audi/q7/3-0-tdi-272-s-line-quattro-tiptr/1652273
Audi A4;3,0 TDi 218 Sport Avant S-tr.;169900;84.000;Silkeborg;2017;https://www.biltorvet.dk/bil/audi/a4/3-0-tdi-218-sport-avant-s-tr/1652681
Audi A6;2,0 TDi 190 Ultra Avant S-tr.;324900;118.000;Engesvang;2018;https://www.biltorvet.dk/bil/audi/a6/2-0-tdi-190-ultra-avant-s-tr/1654084
Audi A6;3,0 TDi 245 S-line Avant quattro S-tr.;299900;151.000;Engesvang;2013;https://www.biltorvet.dk/bil/audi/a6/3-0-tdi-245-s-line-avant-quattro-s-tr/1654085
Audi A5;2,0 TDi 190 S-line Sportback Multitr.;249900;125.000;Herning;2015;https://www.biltorvet.dk/bil/audi/a5/2-0-tdi-190-s-line-sportback-multitr/1656392
Audi A5;Sportback 2,0 TDI Sport S Tronic 190HK 5d 7g Aut.;3541;58.000;Tørring;2018;https://www.biltorvet.dk/bil/audi/a5/sportback-2-0-tdi-sport-s-tronic-190hk-5d-7g-aut/1663532
